Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
CATO,NA,CATO 1,CATO-0016,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,18.79999924,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
CATO,NA,CATO 1,CATO-0016,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,18.79999924,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
CATO,NA,CATO 1,CATO-0016,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,,Northern Flicker,Colaptes auratus,178154,84820,NOFL,FALSE,FALSE,18.79999924,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
CATO,NA,CATO 1,CATO-0016,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,American Redstart,Setophaga ruticilla,178979,92746,AMRE,FALSE,FALSE,18.79999924,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Scarlet Tanager,Piranga olivacea,179883,88071,SCTA,FALSE,TRUE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009,93573,YTVI,FALSE,TRUE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,178927,92689,OVEN,FALSE,FALSE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Hooded Warbler,Setophaga citrina,950029,773816,HOWA,FALSE,TRUE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
CATO,NA,CATO 1,CATO-0035,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,17.79999924,73,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,178927,92689,OVEN,FALSE,FALSE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,5 - 7.5 min,Visualization,,TRUE,,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Scarlet Tanager,Piranga olivacea,179883,88071,SCTA,FALSE,TRUE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Swainson's Thrush,Catharus ustulatus,179788,87168,SWTH,FALSE,FALSE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CATO,NA,CATO 1,CATO-0037,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CATO,NA,CATO 1,CATO-0049,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,16.39999962,69.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
CATO,NA,CATO 1,CATO-0049,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,16.39999962,69.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
CATO,NA,CATO 1,CATO-0049,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Scarlet Tanager,Piranga olivacea,179883,88071,SCTA,FALSE,TRUE,16.39999962,69.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
CATO,NA,CATO 1,CATO-0049,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,16.39999962,69.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
CATO,NA,CATO 1,CATO-0049,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,178927,92689,OVEN,FALSE,FALSE,16.39999962,69.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
CATO,NA,CATO 1,CATO-0049,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,178927,92689,OVEN,FALSE,FALSE,16.39999962,69.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
CATO,NA,CATO 1,CATO-0049,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Northern Flicker,Colaptes auratus,178154,84820,NOFL,FALSE,FALSE,16.39999962,69.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
CATO,NA,CATO 1,CATO-0049,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Swainson's Thrush,Catharus ustulatus,179788,87168,SWTH,FALSE,FALSE,16.39999962,69.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
CATO,NA,CATO 1,CATO-0049,Forest,2018,5/25/2018,12/30/1899,12/30/1899,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,16.39999962,69.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Hooded Warbler,Setophaga citrina,950029,773816,HOWA,FALSE,TRUE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Hairy Woodpecker,Picoides villosus,178262,85739,HAWO,FALSE,FALSE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
CATO,NA,CATO 4,CATO-0237,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,178927,92689,OVEN,FALSE,FALSE,24.5,70,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
CATO,NA,CATO 4,CATO-0294,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,23.60000038,73.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
CATO,NA,CATO 4,CATO-0294,Forest,2018,5/26/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23.60000038,73.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
