Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Common Yellowthroat,Geothlypis trichas,178944,92708,COYE,FALSE,FALSE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Common Yellowthroat,Geothlypis trichas,178944,92708,COYE,FALSE,FALSE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0091,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,19.5,81.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Blackpoll Warbler,Setophaga striata,950041,773819,BLPW,FALSE,FALSE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Common Yellowthroat,Geothlypis trichas,178944,92708,COYE,FALSE,FALSE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MANA,NA,MANA 2,MANA-0094,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,21,77.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0243,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,,Wild Turkey,Meleagris gallopavo,176136,86451,WITU,FALSE,FALSE,20.60000038,73.59999847,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0243,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,20.60000038,73.59999847,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0243,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,20.60000038,73.59999847,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0243,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Wild Turkey,Meleagris gallopavo,176136,86451,WITU,FALSE,FALSE,20.60000038,73.59999847,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0243,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,20.60000038,73.59999847,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0243,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,179883,88071,SCTA,FALSE,TRUE,20.60000038,73.59999847,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0243,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Veery,Catharus fuscescens,179796,87177,VEER,FALSE,FALSE,20.60000038,73.59999847,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0243,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,20.60000038,73.59999847,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0243,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,20.60000038,73.59999847,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0202,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,21.5,78.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0202,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,21.5,78.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0202,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,21.5,78.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0202,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21.5,78.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0202,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21.5,78.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0202,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,21.5,78.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0202,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21.5,78.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Redstart,Setophaga ruticilla,178979,92746,AMRE,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Pine Warbler,Setophaga pinus,950045,890952,PIWA,FALSE,TRUE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 4,MANA-0240,Forest,2018,5/14/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,19.29999924,86.19999695,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 1,MANA-0011,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Parula,Setophaga americana,950033,890949,NOPA,FALSE,FALSE,27,70,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
MANA,NA,MANA 1,MANA-0011,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,27,70,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
MANA,NA,MANA 1,MANA-0011,Forest,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,27,70,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
