Admin_Unit_Code,Sub_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
MONO,NA,MONO-0046,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Canada Goose,Branta canadensis,174999,76625,CANG,FALSE,FALSE,19,63,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0046,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,19,63,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0046,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,19,63,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0046,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,19,63,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0046,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,19,63,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0046,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,19,63,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0046,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Canada Goose,Branta canadensis,174999,76625,CANG,FALSE,FALSE,19,63,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,,TRUE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0097,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chinese Pond-Heron,Ardeola bacchus,174861,,CHPH,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0096,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,NA,MONO-0080,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0080,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0080,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0080,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,House Finch,Haemorhous mexicanus,,926917,HOFI,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0080,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0080,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0080,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0080,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,19,63,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0073,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0065,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,19,63,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0065,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0065,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0065,Grassland,2018,5/10/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,19,63,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
